"","05-15","05-16","05-17","05-18","05-19","05-20","05-21","05-22","05-23","05-24","05-25","05-26","05-27","05-28","05-29","05-30","05-31","06-01","06-02","06-03","06-04","06-05","06-06","06-07","06-08","06-09","06-10","06-11","06-12","06-13","06-14","06-15","06-16","06-17","06-18","06-19","06-20","06-21","06-22","06-23","06-24","06-25","06-26","06-27","06-28","06-29"
"515",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"516",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"517",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"518",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"519",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"520",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"521",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"522",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"523",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"524",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"525",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"526",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"527",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"528",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"529",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"530",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"531",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"532",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"533",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"534",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"535",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"536",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"537",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"538",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"539",0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0.1,5,0.8,0.3,0,6.9,3,0,0.8,0.9,0.5,0.1,0,0,0,1.5,0,0,0,0,0,10.9,12.6,0.1,7,39.1,21.9,0.2,6.4,5.2,5.2,2.5,1.9
"540",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"541",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"542",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"543",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"544",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"545",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"546",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"547",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"548",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"549",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"550",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"551",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"552",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"553",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"554",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"555",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"556",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"557",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"558",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"559",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"560",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"561",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"562",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"563",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"564",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"565",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"566",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"567",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"568",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"569",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"570",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"571",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"572",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"573",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"574",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"575",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"576",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"577",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"578",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"579",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"580",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"581",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"582",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"583",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"584",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"585",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"586",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"587",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"588",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"589",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"590",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"591",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"592",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"593",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"594",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"595",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"596",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"597",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"598",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"599",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"600",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"601",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"602",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"603",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"604",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"605",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"606",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"607",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"608",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"609",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
"610",1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.6,1,0.2,0.4,0.3,0,0.5,0.3,0,0.2,0,21,0,14.8,2,0.7,0.8,0.8,0.2,1.2,0,0,0.4,1.6,0.7
