Year,Surveyor,Site.Name,Site.Code,Ownership,Territory.Age,Territory.Search.Time,Territory.Search.Effort,Number.of.Visits,Grid.Reference,Latitude,Longitude,County,Birds.Present,Age.of.Female,Age.of.Male,Nest.Built.Up.,Nest.Tree.Species,Nest.Height..m.,Eggs.laid.,Number.of.Eggs,Eggs.hatched.,Number.of.Eggs.Hatched,Young.chicks.fail.,Chicks.ringed.,Number.of.chicks.ringed,Fledged.,When.did.you.check.fledging.,Number.of.Chicks.Fledged,S.Petty.Breeding.Code,Dominant.Surrounding.Habitat,Reasons.for.Nest.Failure,Comments,S.Petty_F,Breeding.Success,Elevation,Rain_con,Year_f,Site_f,rad_10km_dens,Elevation_cat,Elevation_cat_f,Surveyor_f,rad_10km_pers,Ownership_f,rad_10km_pens
2011,MH,Mellerstain ‘B’,G104,Private,23,23,Yes,NA,NT607388,55.641152,-2.625908,SCBO,BP,U,U,Yes,Scots Pine,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,151,18,2011,Mellerstain ‘B’,1,Low,Low,MH,10,Private,10
2011,MH,Mervinslaw,G106,Private,23,23,Yes,NA,NT662128,55.407957,-2.5353529,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,No,0,Yes,NA,0,7,Plantation,NA,NA,7,1,245,18,2011,Mervinslaw,11,Low,Low,MH,3,Private,7
2011,MH,Minto,G107,Private,23,23,Yes,NA,NT575219,55.489041,-2.6741351,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,No,0,Yes,NA,2,7,Plantation,NA,Nest not found,7,1,185,18,2011,Minto,3,Low,Low,MH,3,Private,6
2011,MH,Muirhouselaw,G110,Private,28,28,Yes,NA,NT637290,55.553335,-2.5769567,SCBO,BP,U,U,Yes,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,Not known,NA,3,0,180,18,2011,Muirhouselaw,3,Low,Low,MH,0,Private,0
2011,MD,Pike Burn,G115,State,4,4,No,NA,NY651833,55.142813,-2.5490532,NBLD,BP,U,U,Yes,NA,NA,Yes,1,Yes,1,No,Yes,1,Yes,At ringing,1,7,Plantation and Moorland,NA,NA,7,1,312,18,2011,Pike Burn,8,Low,Low,MD,6,State,8
2011,MD,Plassetts,G117,State,7,7,Yes,NA,NY677888,55.19241,-2.5088954,NBLD,BP,U,U,Yes,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,NA,NA,3,0,263,18,2011,Plassetts,13,Low,Low,MD,2,State,7
2011,MD,Pundershaw,G118,State,31,31,No,NA,NY793801,55.114858,-2.3260534,NBLD,BP,U,U,Yes,NA,NA,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation and rough grassland,NA,NA,4,0,190,18,2011,Pundershaw,10,Low,Low,MD,4,State,5
2011,MH,Rashiegrain,G120,Private,28,28,No,NA,NY344999,55.288832,-3.0344725,SCBO,BP,U,U,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,329,18,2011,Rashiegrain,0,Low,Low,MH,0,Private,3
2011,MD,Rooken,G125,State,23,23,No,NA,NY794998,55.291881,-2.3259295,NBLD,BP,U,U,Yes,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,3,0,219,18,2011,Rooken,6,Low,Low,MD,1,State,8
2011,MH,Shaws,G131,Private,23,23,Yes,NA,NT396192,55.462896,-2.9567843,SCBO,BP,U,U,Yes,Scots Pine,NA,Yes,NA,Yes,NA,No,No,0,Yes,NA,0,7,Plantation,"Young fledged, number not known",NA,7,1,303,18,2011,Shaws,5,Low,Low,MH,7,Private,3
2011,MD,Spithope,G133,State,28,28,No,NA,NT765057,55.344765,-2.3720906,NBLD,BP,U,U,Yes,NA,NA,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation,NA,NA,4,0,410,18,2011,Spithope,6,High,High,MD,5,State,7
2011,TL and ES,Spottiswood,G134,State,4,4,No,1,NT612495,55.737327,-2.6194839,SCBO,SB,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,216,18,2011,Spottiswood,1,Low,Low,TL and ES,6,State,3
2011,TL and ES,Stobo,G136,State,4,4,No,3,NT165385,55.632866,-3.3278516,SCBO,BP,U,A,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,At ringing,3,7,Plantation,NA,NA,7,1,287,18,2011,Stobo,3,Low,Low,TL and ES,0,State,1
2011,MH,Swindon Hill,G137,Private,28,28,No,NA,NT832190,55.464548,-2.2672542,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,332,18,2011,Swindon Hill,2,Low,Low,MH,5,Private,16
2011,MH,Swinnie,G138,State,28,28,Yes,NA,NT623158,55.434627,-2.5973487,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,NA,3,7,Plantation,NA,NA,7,1,223,18,2011,Swinnie,9,Low,Low,MH,2,State,21
2011,MH,Swinside,G139,Private,23,23,No,NA,NT722144,55.422712,-2.4407588,SCBO,BP,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,221,18,2011,Swinside,8,Low,Low,MH,1,Private,25
2011,MH,The Glen,G140,Private,1,1,No,2,NT287322,55.578214,-3.1324842,SCBO,BP,U,U,Yes,Larch,NA,Yes,NA,Yes,2,Yes,NA,NA,NA,NA,0,5,Plantation,"Persecution, nest shot out",NA,5,0,365,18,2011,The Glen,3,High,High,MH,6,Private,14
2011,MH,The Wells,G142,Private,23,23,Yes,NA,NT587167,55.442422,-2.6543715,SCBO,BP,U,U,Yes,Scots Pine,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,NA,3,7,Plantation,NA,NA,7,1,199,18,2011,The Wells,5,Low,Low,MH,6,Private,7
2011,TL and ES,Tinnisburn B,G147,State,4,4,Yes,3,NY459843,55.150068,-2.8504249,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation,NA,NA,7,1,168,18,2011,Tinnisburn B,6,Low,Low,TL and ES,0,State,6
2011,MH,Ulston,G152,Private,23,23,Yes,NA,NT680208,55.479959,-2.5078496,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,NA,3,7,Arable  farmland,NA,NA,7,1,197,18,2011,Ulston,9,Low,Low,MH,3,Private,20
2011,MD,Watergate,G157,State,8,8,Yes,NA,NY802785,55.100518,-2.3118322,NBLD,BP,U,U,Yes,NA,NA,Yes,3,Yes,3,No,Yes,3,Yes,At ringing,3,7,Plantation and rough grassland,NA,NA,7,1,195,18,2011,Watergate,7,Low,Low,MD,17,State,22
2011,MH,Wooden Hill,G164,State,28,28,No,NA,NT714244,55.512517,-2.4544303,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,NA,3,7,Plantation,NA,NA,7,1,202,18,2011,Wooden Hill,6,Low,Low,MH,0,State,2
2011,MD,Woody Crag,G165,State,39,39,No,NA,NY679977,55.272394,-2.5067703,NBLD,BP,U,U,Yes,NA,NA,Yes,1,Yes,1,No,Yes,1,Yes,At ringing,1,7,Plantation and Moorland,NA,NA,7,1,345,18,2011,Woody Crag,10,Low,Low,MD,5,State,7
2012,MD,Allerybank,G001,State,26,26,Yes,2,NY748824,55.135316,-2.3968034,NBLD,BP,U,U,Yes,Sitka,18,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,0,5,Plantation and rough grassland,NA,NA,5,0,231,11,2012,Allerybank,12,Low,Low,MD,4,State,1
2012,MD,Archie's Rigg,G002,State,35,35,No,3,NY703830,55.140457,-2.467447,NBLD,BP,A,A,Yes,Sitka,21,No,NA,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,Blown out in gale,NA,3,0,325,11,2012,Archie's Rigg,11,Low,Low,MD,0,State,0
2012,DA,Argaty,G003,State,2,2,Yes,NA,NN7404,56.211844,-4.03309,STIR,BP,A,A,Yes,Norway,NA,Yes,4,Yes,4,No,NA,NA,Yes,NA,4,7,Plantation,NA,NA,7,1,115,11,2012,Argaty,1,Low,Low,DA,1,State,4
2012,MD,Ash Park,G004,State,39,39,No,2,NY492822,55.13155,-2.7982734,CMBR,SB,U,U,Yes,Sitka,24,No,NA,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,NA,Single bird unknown sex,3,0,226,11,2012,Ash Park,6,Low,Low,MD,0,State,4
2012,MH,Ashkirktown,G005,Private,19,19,Yes,3,NT466207,55.477188,-2.846382,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,212,11,2012,Ashkirktown,5,Low,Low,MH,2,Private,6
2012,MD,Barty's Peel,G007,State,10,10,No,2,NY761916,55.218049,-2.3771937,NBLD,BP,U,U,Yes,Sitka,20,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Plantation,NA,NA,7,1,203,11,2012,Barty's Peel,8,Low,Low,MD,5,State,4
2012,TL and ES,Beeches,G008,State,5,5,Yes,2,NT583045,55.332772,-2.658868,SCBO,BP,A,A,Yes,NA,NA,Yes,2,Yes,2,Yes,NA,NA,NA,NA,0,5,Plantation,NA,NA,5,0,336,11,2012,Beeches,4,Low,Low,TL and ES,5,State,7
2012,MH,Bigwood A7,G012,Private,29,29,Yes,3,NT471259,55.523961,-2.8394662,SCBO,BP,U,U,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,NA,1,7,Plantation,NA,NA,7,1,243,11,2012,Bigwood A7,6,Low,Low,MH,9,Private,10
2012,MH,Birkenside,G013,Private,39,34,No,3,NT690151,55.428809,-2.4913912,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,NA,3,7,Plantation,NA,NA,7,1,212,11,2012,Birkenside,10,Low,Low,MH,0,Private,3
2012,MD,Blackburnhead,G015,State,10,9,Yes,4,NY782943,55.242408,-2.3443971,NBLD,BP,U,U,Yes,Sitka,15,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,0,5,Plantation,NA,NA,5,0,357,11,2012,Blackburnhead,7,High,High,MD,9,State,28
2012,MD,Blacklyne,G016,State,32,32,No,2,NY548828,55.137485,-2.7105482,CMBR,BP,A,U,Yes,Sitka,20,No,NA,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,NA,NA,3,0,280,11,2012,Blacklyne,8,Low,Low,MD,2,State,17
2012,TL and ES,Blaemont,G018,State,5,5,Yes,3,NY514858,55.164117,-2.764391,SCBO,BP,A,A,Yes,NA,NA,Yes,4,Yes,4,No,Yes,4,Yes,At ringing,3,7,Plantation,NA,NA,7,1,227,11,2012,Blaemont,6,Low,Low,TL and ES,0,State,0
2012,MH,Bloodylaws Covert,G019,Private,29,29,Yes,3,NT717181,55.455928,-2.4490355,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,209,11,2012,Bloodylaws Covert,9,Low,Low,MH,5,Private,16
2012,MD,Blue Hemmells,G020,State,6,6,Yes,3,NY749746,55.065232,-2.3945436,NBLD,BP,U,U,Yes,Sitka,25,Yes,NA,Yes,NA,No,Yes,1,Yes,At ringing,1,7,Plantation and rough grassland,NA,NA,7,1,264,11,2012,Blue Hemmells,8,Low,Low,MD,1,State,7
2012,TL and ES,Burns,G026,State,5,5,No,3,NT652063,55.349483,-2.5503333,SCBO,BP,A,A,Yes,NA,NA,Yes,3,Yes,3,No,Yes,3,Yes,At ringing,3,7,Plantation,NA,NA,7,1,290,11,2012,Burns,10,Low,Low,TL and ES,0,State,5
2012,TL and ES,Cadrona,G028,State,5,4,No,4,NT292353,55.606136,-3.125352,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Plantation,NA,NA,7,1,438,11,2012,Cadrona,5,High,High,TL and ES,6,State,2
2012,TL and ES,Cloich Hill,G034,State,5,5,Yes,3,NT193458,55.698914,-3.2855385,SCBO,BP,A,A,Yes,NA,NA,Yes,2,Yes,2,No,Yes,1,Yes,At ringing,1,7,Plantation,NA,NA,7,1,350,11,2012,Cloich Hill,4,Low,Low,TL and ES,8,State,8
2012,MD,Cottonshope Burn,G039,State,11,11,Yes,2,NT78500168,55.308735,-2.340246,NBLD,BP,U,U,Yes,Sitka,15,No,NA,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,NA,NA,3,0,254,11,2012,Cottonshope Burn,4,Low,Low,MD,3,State,6
2012,TL and ES,Craik B,G042,State,5,5,No,3,NT39303640,55.617385,-2.9653076,SCBO,SB,A,A,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,248,11,2012,Craik B,7,Low,Low,TL and ES,6,State,14
2012,MD,Deadwater,G046,State,30,30,No,3,NY61539565,55.253516,-2.6067417,NBLD,BP,U,U,Yes,Norway,14,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation and rough grassland,NA,Yes,7,1,249,11,2012,Deadwater,9,Low,Low,MD,2,State,4
2012,MD,Doddloupe,G047,State,26,26,No,3,NY751923,55.22429,-2.3929729,NBLD,BP,U,U,Yes,Sitka,18,Yes,NA,Yes,NA,No,Yes,1,Yes,At ringing,1,7,Plantation,NA,NA,7,1,238,11,2012,Doddloupe,10,Low,Low,MD,4,State,5
2012,TL and ES,Dykecroft,G049,State,5,5,Yes,2,NY523881,55.184871,-2.7506539,SCBO,BP,A,A,Yes,NA,NA,Yes,2,No,0,NA,NA,NA,NA,NA,0,4,Plantation,NA,NA,4,0,270,11,2012,Dykecroft,7,Low,Low,TL and ES,0,State,11
2012,TL and ES,Elibank 'A',G050,State,5,5,Yes,2,NT391367,55.620055,-2.968549,SCBO,SB,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,255,11,2012,Elibank 'A',7,Low,Low,TL and ES,0,State,1
2012,TL and ES,Elibank 'C',G052,State,5,4,No,3,NT369351,55.6054,-3.0031082,SCBO,BP,A,A,Yes,NA,NA,Yes,3,Yes,3,Yes,NA,NA,NA,NA,0,5,Plantation,NA,NA,5,0,307,11,2012,Elibank 'C',9,Low,Low,TL and ES,0,State,5
2012,TL and ES,Glentress,G065,State,5,3,No,2,NT279429,55.674219,-3.1479776,SCBO,BP,A,A,Yes,NA,NA,Yes,2,Yes,2,No,Yes,2,Yes,At ringing,2,7,Plantation,NA,NA,7,1,396,11,2012,Glentress,3,High,High,TL and ES,20,State,21
2012,TL and ES,Green Cleugh,G068,State,5,5,Yes,3,NT621045,55.33308,-2.5989722,SCBO,BP,A,A,Yes,NA,NA,Yes,2,Yes,2,No,Yes,1,Yes,At ringing,1,7,Plantation,NA,NA,7,1,274,11,2012,Green Cleugh,7,Low,Low,TL and ES,0,State,0
2012,MD,Greenlee Cleugh,G071,State,15,15,Yes,3,NY72377589,55.076689,-2.4342819,NBLD,BP,A,U,Yes,Larch,15,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation,NA,NA,7,1,291,11,2012,Greenlee Cleugh,9,Low,Low,MD,0,State,3
2012,MD,Grindon Hill,G072,State,26,26,No,4,NY724742,55.061505,-2.4336477,NBLD,BP,U,U,Yes,Sitka,20,No,NA,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation and rough grassland,NA,Yes,3,0,294,11,2012,Grindon Hill,8,Low,Low,MD,0,State,3
2012,MD,Harriett's Linn,G074,State,40,40,No,2,NY61488743,55.179653,-2.6064037,NBLD,BP,U,U,Yes,Larch,15,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Plantation,NA,NA,7,1,310,11,2012,Harriett's Linn,9,Low,Low,MD,0,State,1
2012,MD,Haughton Green,G078,State,10,10,Yes,2,NY785716,55.038444,-2.3379498,NBLD,BP,U,U,Yes,Sitka,12,No,0,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation and rough grassland,NA,NA,3,0,278,11,2012,Haughton Green,5,Low,Low,MD,6,State,9
2012,MD,Hawkhope Hill,G079,State,5,5,Yes,2,NY717887,55.191758,-2.4460575,NBLD,BP,U,U,Yes,Larch,25,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,0,5,Plantation,Predated by an avian predator,On top of old buzzard nest,5,0,220,11,2012,Hawkhope Hill,8,Low,Low,MD,0,State,0
2012,JS/KB,Hepburn3,G081,Private,13,13,Yes,3,NU075232,55.502523,-1.8828255,NBLD,BP,U,U,Yes,Douglas Fir,23,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,0,5,Moorland and rough grassland,NA,Previous nest area (Hepburn 2) thinned,5,0,153,11,2012,Hepburn3,0,Low,Low,JS/KB,10,Private,10
2012,MD,Hermit Well,G082,State,4,4,Yes,3,NY742993,55.287142,-2.4077645,NBLD,BP,U,U,Yes,Sitka,10,Yes,NA,Yes,NA,No,Yes,1,Yes,At ringing,1,7,Plantation and moorland,NA,NA,7,1,350,11,2012,Hermit Well,8,Low,Low,MD,0,State,3
2012,MD,High King Hill,G083,State,22,22,No,2,NY61327308,55.050699,-2.6069571,CMBR,BP,A,U,Yes,Sitka,21,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Plantation and rough grassland,NA,Yes,7,1,303,11,2012,High King Hill,1,Low,Low,MD,3,State,2
2012,MD,Hindhopeburn,G084,State,32,32,No,3,NY742993,55.287142,-2.4077645,NBLD,BP,U,U,Yes,Sitka,30,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation,NA,NA,7,1,350,11,2012,Hindhopeburn,8,Low,Low,MD,5,State,5
2012,TL and ES,Hindlee,G085,State,5,5,Yes,3,NT583045,55.332772,-2.658868,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,At ringing,1,7,Plantation,NA,NA,7,1,336,11,2012,Hindlee,4,Low,Low,TL and ES,0,State,2
2012,MD,Hospital Gate,G089,State,8,8,Yes,1,NY760881,55.186595,-2.3784668,NBLD,BP,U,U,Yes,Scots Pine,11,No,NA,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation and rough grassland,NA,Yes,3,0,274,11,2012,Hospital Gate,8,Low,Low,MD,3,State,11
2012,MH,Leithope,G097,Private,29,29,Yes,3,NT708093,55.376805,-2.4623409,SCBO,BP,U,U,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,NA,3,7,Plantation,NA,NA,7,1,254,11,2012,Leithope,8,Low,Low,MH,0,Private,0
2012,MD,Little Burn,G099,State,3,3,Yes,4,NY600904,55.206222,-2.6300632,NBLD,BP,U,U,Yes,Sitka,9,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation,NA,NA,7,1,355,11,2012,Little Burn,8,High,High,MD,0,State,0
2012,MD,Little Dodd Hill,G100,State,6,6,Yes,3,NY707785,55.100045,-2.4607064,NBLD,BP,U,U,Yes,Sitka,12,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation,NA,NA,4,0,317,11,2012,Little Dodd Hill,8,Low,Low,MD,1,State,13
2012,TL and ES,Marygoldhill Plantation,G103,State,2,2,Yes,1,NT805603,55.83553,-2.3129029,SCBO,BP,A,A,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,240,11,2012,Marygoldhill Plantation,1,Low,Low,TL and ES,0,State,0
2012,MH,Minto,G107,Private,24,24,Yes,3,NT575219,55.489041,-2.6741351,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,185,11,2012,Minto,4,Low,Low,MH,0,Private,7
2012,TL and ES,Moor Plantation,G108,State,1,1,Yes,2,NT774644,55.872231,-2.3627388,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,0,7,Plantation,NA,NA,7,1,204,11,2012,Moor Plantation,1,Low,Low,TL and ES,0,State,0
2012,MH,Muirfield,G109,Private,1,1,Yes,NA,NT520214,55.484038,-2.7610802,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Upland farmland,Two dead chicks on nest,NA,7,1,241,11,2012,Muirfield,5,Low,Low,MH,2,Private,21
2012,MD,Pike Burn,G115,State,5,5,No,2,NY63347929,55.106653,-2.5761435,NBLD,SB,A,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation and Moorland,NA,NA,2,0,364,11,2012,Pike Burn,6,High,High,MD,0,State,0
2012,MD,Plassetts,G117,State,8,8,Yes,4,NY678888,55.192417,-2.5073247,NBLD,BP,U,U,Yes,Larch,12,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,0,5,Plantation,NA,NA,5,0,258,11,2012,Plassetts,11,Low,Low,MD,0,State,0
2012,MD,Pundershaw,G118,State,32,32,No,2,NY795800,55.113968,-2.3229107,NBLD,BP,U,U,Yes,Sitka,20,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation and rough grassland,NA,Yes,4,0,196,11,2012,Pundershaw,9,Low,Low,MD,3,State,6
2012,MH,Rashiegrain,G120,Private,29,29,No,3,NY344999,55.288832,-3.0344725,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,NA,3,7,Plantation,NA,NA,7,1,329,11,2012,Rashiegrain,0,Low,Low,MH,4,Private,5
2012,DA,Rednock,G122,State,2,2,Yes,NA,NN6000,56.172313,-4.240422,STIR,BP,A,A,Yes,Lodgepoll,NA,Yes,NA,Yes,NA,No,NA,NA,Yes,NA,3,7,Plantation,NA,NA,7,1,26,11,2012,Rednock,0,Low,Low,DA,3,State,8
2012,MH,Shaws,G131,Private,24,24,Yes,2,NT396192,55.462896,-2.9567843,SCBO,BP,U,U,Yes,Scots Pine,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,303,11,2012,Shaws,5,Low,Low,MH,9,Private,2
2012,MD,Spithope,G133,State,29,29,No,3,NT762047,55.335765,-2.3767355,NBLD,BP,U,U,Yes,Sitka,18,Yes,NA,Yes,NA,No,Yes,1,Yes,At ringing,1,7,Plantation,NA,Yes,7,1,342,11,2012,Spithope,4,Low,Low,MD,7,State,3
2012,MH,Swinnie,G138,State,29,29,Yes,4,NT623158,55.434627,-2.5973487,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,223,11,2012,Swinnie,9,Low,Low,MH,0,State,2
2012,MH,Swinside,G139,Private,24,24,No,3,NT722144,55.422712,-2.4407588,SCBO,BP,U,U,Yes,Scots Pine,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,NA,3,7,Plantation,NA,NA,7,1,221,11,2012,Swinside,7,Low,Low,MH,2,Private,3
2012,MH,The Wells,G142,Private,24,24,Yes,3,NT587167,55.442422,-2.6543715,SCBO,BP,U,U,Yes,Scots Pine,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,NA,1,7,Plantation,NA,NA,7,1,199,11,2012,The Wells,6,Low,Low,MH,5,Private,7
2012,MD,Three Pikes,G144,State,6,6,Yes,2,NY665955,55.252532,-2.5285414,NBLD,BP,A,A,Yes,Larch,24,No,0,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation and Moorland,NA,Became Kielderburn,3,0,361,11,2012,Three Pikes,9,High,High,MD,1,State,1
2012,TL and ES,Tinnisburn A,G145,State,5,5,No,4,NY414825,55.133382,-2.9206523,SCBO,SB,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,259,11,2012,Tinnisburn A,2,Low,Low,TL and ES,1,State,5
2012,TL and ES,Tinnisburn B,G147,State,5,5,Yes,3,NY459843,55.150068,-2.8504249,SCBO,BP,A,A,Yes,NA,NA,Yes,3,Yes,3,No,Yes,3,Yes,At ringing,3,7,Plantation,NA,NA,7,1,168,11,2012,Tinnisburn B,5,Low,Low,TL and ES,1,State,6
2012,MH,Ulston,G152,Private,24,24,Yes,2,NT680208,55.479959,-2.5078496,SCBO,BP,U,U,Yes,Scots Pine,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Arable  farmland,NA,NA,7,1,197,11,2012,Ulston,9,Low,Low,MH,3,Private,6
2012,MD,Watergate,G157,State,9,9,Yes,4,NY802785,55.100518,-2.3118322,NBLD,BP,U,U,Yes,Sitka,12,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Plantation and rough grassland,NA,Yes,7,1,195,11,2012,Watergate,7,Low,Low,MD,6,State,7
2012,MH,Wooden Hill,G164,State,29,29,No,3,NT714244,55.512517,-2.4544303,SCBO,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,NA,1,7,Plantation,NA,NA,7,1,202,11,2012,Wooden Hill,6,Low,Low,MH,6,State,8
2012,MD,Woody Crag,G165,State,40,40,No,4,NY683984,55.278709,-2.5005541,NBLD,BP,A,U,Yes,Sitka,6,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation and Moorland,NA,NA,7,1,423,11,2012,Woody Crag,8,High,High,MD,1,State,4
2013,MD,Allerybank,G001,State,27,27,Yes,3,NY748824,55.135316,-2.3968034,NBLD,BP,A,U,Yes,Sitka,18,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation and rough grassland,NA,NA,4,0,231,NA,2013,Allerybank,11,Low,Low,MD,3,State,6
2013,MD,Archie's Rigg,G002,State,36,36,No,2,NY703830,55.140457,-2.467447,NBLD,BP,U,U,Yes,Sitka,21,Yes,NA,No,NA,NA,NA,NA,NA,NA,0,4,Plantation,Blown out in gale,NA,4,0,325,NA,2013,Archie's Rigg,9,Low,Low,MD,0,State,3
2013,DA,Argaty,G003,State,3,3,Yes,NA,NN7404,56.211844,-4.03309,STIR,BP,A,A,Yes,Larch,NA,Yes,NA,Yes,NA,No,NA,NA,Yes,NA,3,7,Plantation,NA,NA,7,1,115,NA,2013,Argaty,1,Low,Low,DA,4,State,1
2013,MD,Ash Park,G004,State,40,40,No,2,NY492822,55.13155,-2.7982734,CMBR,SB,U,U,Yes,Sitka,24,No,NA,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,NA,Single bird unknown sex,3,0,226,NA,2013,Ash Park,5,Low,Low,MD,2,State,17
2013,MD,Barty's Peel,G007,State,11,11,No,2,NY761916,55.218049,-2.3771937,NBLD,BP,U,U,Yes,Sitka,20,Yes,NA,Yes,NA,No,Yes,2,Yes,Specific check for fledging,2,7,Plantation,NA,NA,7,1,203,NA,2013,Barty's Peel,8,Low,Low,MD,9,State,10
2013,MH,Bigwood A7,G012,Private,30,30,Yes,2,NT472258,55.523074,-2.8378633,SCBO,BP,U,U,Yes,Norway,NA,Yes,NA,Yes,NA,No,Yes,4,Yes,NA,4,7,Plantation,NA,NA,7,1,240,NA,2013,Bigwood A7,6,Low,Low,MH,2,Private,6
